user,location,created_at,text,text_en
PesFace,Czech,Sat Oct 19 16:44:42 +0000 2019,"'Legend' Zinedine Zidane PES 2020 'Final edit' Tutorial coming in the next couple of Hours ;)

#eFootballPES2020… https:\/\/t.co\/NS51grJdJE","'Legend' Zinedine Zidane PES 2020 'Final edit' Tutorial coming in the next couple of Hours ;)

#eFootballPES2020… https:\/\/t.co\/NS51grJdJE"
wlcmtotheparty,,Sat Oct 19 16:44:44 +0000 2019,RT @EIiteMartiaI: I’ll be wearing this kit proudly while calling half my players n****** when I’m 3-0 down https:\/\/t.co\/WlTq9FrGlu,RT @EIiteMartiaI: I’ll be wearing this kit proudly while calling half my players n****** when I’m 3-0 down https:\/\/t.co\/WlTq9FrGlu
SlickHammyHammy,Manchester United\/ Bradford,Sat Oct 19 16:45:20 +0000 2019,RT @Itshaber: 1 on 1s NEED to be fixed.. @tomcaleffi #Fifa20 https:\/\/t.co\/qHwhBCnzs6,RT @Itshaber: 1 on 1s NEED to be fixed.. @tomcaleffi #Fifa20 https:\/\/t.co\/qHwhBCnzs6
sea09806148,Kerala\/ India,Sat Oct 19 16:45:36 +0000 2019,"RT @officialEGF: Excited to announce we’re bringing game to @PlayerOmega fest! Join us in Pomona, CA on November 9-10 to compete in our #Do…","RT @officialEGF: Excited to announce we’re bringing game to @PlayerOmega fest! Join us in Pomona, CA on November 9-10 to compete in our #Do…"
Pullaingo1,Sri Lanka,Sat Oct 19 16:45:51 +0000 2019,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…
Saintss_,"England, United Kingdom",Sat Oct 19 16:46:09 +0000 2019,"RT @Gifts_royale: Quick 4600 FIFA Points Giveaway!

Retweet &amp; Follow To Win!

Winner Soon
Good Luck
#FIFA20 https:\/\/t.co\/hHkbdSnQt4","RT @Gifts_royale: Quick 4600 FIFA Points Giveaway!

Retweet &amp; Follow To Win!

Winner Soon
Good Luck
#FIFA20 https:\/\/t.co\/hHkbdSnQt4"
VerelstE,"Beveren, België",Sat Oct 19 16:46:19 +0000 2019,"RT @_______Arthur: Naar jaarlijkse traditie heb ik een deal met @Coolblue_BE. Bij 2314 retweets krijg ik van hun FIFA20. Let's go!

rt = al…","RT @_______Arthur: every year, I have a deal with @Coolblue_BE. In 2314 retweets I get their FIFA20. Let's go!

rt = al ..."
lummyoflife,"Lagos, Nigeria",Sat Oct 19 16:46:26 +0000 2019,RT @EASPORTSFIFA: Play wrong. Take the game forward. And Break New Ground in #FIFA20 #FIFAFriday https:\/\/t.co\/wA909qYGV1 https:\/\/t.co\/Q5zTR…,RT @EASPORTSFIFA: Play wrong. Take the game forward. And Break New Ground in #FIFA20 #FIFAFriday https:\/\/t.co\/wA909qYGV1 https:\/\/t.co\/Q5zTR…
ivan_miranda26,Ciudad de México ,Sat Oct 19 16:46:34 +0000 2019,"RT @DeportesKC: ¿Juegas modo carrera en #FIFA20 y estabas esperando el parche que arreglara los fallos de la edición de este año?

EA nos c…","@DeportesKC RT: Do you play # FIFA20 career mode and you were expecting the patch to fix the failures this year?

EA we c ..."
Tyaraimon1229,(՞ةڼ◔)＜ヌベヂョンヌゾジョンベルミッティスモゲロンボョ,Sat Oct 19 16:46:57 +0000 2019,"RT @MumumuYoutube: 【たらればキャリア】幻の12人目を登場させる方法。ゲンドゥージ参戦！！【FIFA20】
https:\/\/t.co\/yjDp0QvaHg

動画アップされてます！！

今回は面白いバグが発生して楽しかったです笑

是非みてねえええええええ！！…","RT @MumumuYoutube: [Cod Liver career] how to appear the 12 person of vision. Genduji war! ! [FIFA20]
https: \ / \ / t.co \ / yjDp0QvaHg

It has been moving up! !

This is an interesting bug was fun generated laughs

Come Miteneeeeeeee! ! ..."
ColinSMurray19,,Sat Oct 19 16:46:58 +0000 2019,@LFC_Patrick @CareerModeStars attempting this just now already completed the bottom transfer reg.  signed Nastasic… https:\/\/t.co\/S2iuTtyqqD,@LFC_Patrick @CareerModeStars attempting this just now already completed the bottom transfer reg.  signed Nastasic… https:\/\/t.co\/S2iuTtyqqD
escudo3101,,Sat Oct 19 16:47:01 +0000 2019,"Saturday night drinks and FIFA, great way to end a long week!

https:\/\/t.co\/Te9ic0cqeY

#FIFA20 #FUT20 #Football #Soccer","Saturday night drinks and FIFA, great way to end a long week!

https:\/\/t.co\/Te9ic0cqeY

#FIFA20 #FUT20 #Football #Soccer"
BDavisWannabe,"scotland, Glasgow",Sat Oct 19 16:47:05 +0000 2019,"Fucking hate how penalties are in fifa20, what was the point in changing how you take them? Really don’t rate fifa this year. @EASPORTSFIFA","Fucking hate how penalties are in fifa20, what was the point in changing how you take them? Really don’t rate fifa this year. @EASPORTSFIFA"
soccer614unko,,Sat Oct 19 16:47:07 +0000 2019,@icicestparis426 ネイマール買わないとFIFA20始まりません！,@ Icicestparis426 not buy Neymar and does not start FIFA20!
lingam_guru,,Sat Oct 19 16:47:12 +0000 2019,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…
KennyTCB,,Sat Oct 19 16:47:15 +0000 2019,"RT @ZidanesGlory: Giveaway!

Win 12.000 fifa points or the paypal value (€100)

Rt and follow me
Tag friends for 2x chance of winning.…","RT @ZidanesGlory: Giveaway!

Win 12.000 fifa points or the paypal value (€100)

Rt and follow me
Tag friends for 2x chance of winning.…"
Isashi_Matsui,Somewhere in Japan,Sat Oct 19 16:47:17 +0000 2019,FIFA20監督キャリア2019 オランダ杯ベスト16アヤックス対デン・ハーグ。試合前のアヤックスの松井監督の記者会見① https:\/\/t.co\/oZMiBvIbXV,FIFA20 Director Carrier 2019 Dutch Cup last 16 Ajax vs. Den Haag. Match press conference of Matsui supervision in front of the Ajax ① https: \ / \ / t.co \ / oZMiBvIbXV
anaweye,,Sat Oct 19 16:47:20 +0000 2019,"RT @_______Arthur: Naar jaarlijkse traditie heb ik een deal met @Coolblue_BE. Bij 2314 retweets krijg ik van hun FIFA20. Let's go!

rt = al…","RT @_______Arthur: every year, I have a deal with @Coolblue_BE. In 2314 retweets I get their FIFA20. Let's go!

rt = al ..."
Ysr_DulceLimon,Vigo,Sat Oct 19 16:47:39 +0000 2019,"RT @MeriStation: El ultimo parche de #FIFA20 soluciona por fin los problemas del modo Carrera
https:\/\/t.co\/C9fRDoDqo6","RT @MeriStation: The last patch # FIFA20 finally solves problems Career
https: \ / \ / t.co \ / C9fRDoDqo6"
BeagleCG,,Sat Oct 19 16:47:42 +0000 2019,"https:\/\/t.co\/JrNNia4i08

Go check out my latest Bronze Pack Method video for FIFA 20! It works really well at the m… https:\/\/t.co\/6D5EfqZWaj","https:\/\/t.co\/JrNNia4i08

Go check out my latest Bronze Pack Method video for FIFA 20! It works really well at the m… https:\/\/t.co\/6D5EfqZWaj"
57AzhHAsoNhl1N6,神奈川県,Sat Oct 19 16:47:51 +0000 2019,FIFA20普通におもろいやん寝るわ,FIFA20 I normally sleep yan Omoroi
TiempoDCanarias,#Canarias \/ #España,Sat Oct 19 16:47:55 +0000 2019,RT @PlayTdC: Los jugadores canarios más lureados de #FIFA20 demostraron una vez más el nivel de la cantera canaria en el Showmatch #ÁreaMov…,@PlayTdC RT: Players canaries more lureados of # FIFA20 demonstrated once again the level of the Canary quarry in Showmatch # ÁreaMov ...
JonasDonder,"Zulte, België",Sat Oct 19 16:47:57 +0000 2019,"RT @_______Arthur: Naar jaarlijkse traditie heb ik een deal met @Coolblue_BE. Bij 2314 retweets krijg ik van hun FIFA20. Let's go!

rt = al…","RT @_______Arthur: every year, I have a deal with @Coolblue_BE. In 2314 retweets I get their FIFA20. Let's go!

rt = al ..."
Isashi_Matsui,Somewhere in Japan,Sat Oct 19 16:48:01 +0000 2019,FIFA20監督キャリア2019 オランダ杯ベスト16アヤックス対デン・ハーグ。試合前のアヤックスの松井監督の記者会見② https:\/\/t.co\/ovRyjJjN90,FIFA20 Director Carrier 2019 Dutch Cup last 16 Ajax vs. Den Haag. Match press conference of Matsui supervision in front of the Ajax ② https: \ / \ / t.co \ / ovRyjJjN90
FIFATacoNL,,Sat Oct 19 16:48:54 +0000 2019,Komt u maar in mijn rewards! #TOTW6 #FIFA20 https:\/\/t.co\/ZqASRxQgZi,Come but my rewards! # # FIFA20 TOTW6 https: \ / \ / t.co \ / ZqASRxQgZi
vignesh55555555,"Salem, India",Sat Oct 19 16:49:00 +0000 2019,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…
JimmyBancoPosta,,Sat Oct 19 16:49:02 +0000 2019,"Difesa rifatta da capo. 

Van Dijk sopravvalutato di merda.

#Fifa20 https:\/\/t.co\/SCYjkp4mrm","Defense redone from scratch.

Van Dijk overrated crap.

# Fifa20 https: \ / \ / t.co \ / SCYjkp4mrm"
TheKillerYT10,,Sat Oct 19 16:49:21 +0000 2019,"Selling Fifa 20 Ultimate Team Coins.
100k = £10.
#PS4 only.
Only PayPal
DM if interested
#SellingCoins #FUT #Coins… https:\/\/t.co\/Ky7D2NDdEV","Selling Fifa 20 Ultimate Team Coins.
100k = £10.
#PS4 only.
Only PayPal
DM if interested
#SellingCoins #FUT #Coins… https:\/\/t.co\/Ky7D2NDdEV"
Kirangks2,"Andhra Pradesh, India",Sat Oct 19 16:49:22 +0000 2019,RT @skyesportsindia: Day 1 #Chennai got lit up by some exquisite #FIFA talent. Fantastic show by the pullingo. Honoured to host this! Show…,RT @skyesportsindia: Day 1 #Chennai got lit up by some exquisite #FIFA talent. Fantastic show by the pullingo. Honoured to host this! Show…
Matt_Abbiss,Wolverhampton,Sat Oct 19 16:49:40 +0000 2019,Fernandinho out pacing zaha. Give my man a pace increase on fifa 20 #fifa20,Fernandinho out pacing zaha. Give my man a pace increase on fifa 20 #fifa20
Kemblems,,Sat Oct 19 16:49:57 +0000 2019,"RT @Kemblems: Reminder We are buying Fifa coins on PS4 and Xbox 

Also selling on PC, PS4 and Xbox.
Shoot us a Dm if your interested 

#fif…","RT @Kemblems: Reminder We are buying Fifa coins on PS4 and Xbox 

Also selling on PC, PS4 and Xbox.
Shoot us a Dm if your interested 

#fif…"
ChoKpiQ,Monaco,Sat Oct 19 16:49:59 +0000 2019,"#Traders #FIFA20
Le marché diminue encore, Investissement possible jattend encore un peu ! @moonze67 @DizoGaming @Noobman5962","#Traders # FIFA20
The market drops again, possible investment jattend a little! @ @ Moonze67 @DizoGaming Noobman5962"
ConrauxRaphael,"Aix-en-Provence, France",Sat Oct 19 16:50:03 +0000 2019,C'est moi ou les serveurs bug ? #fifa20,Is it me or bug servers? # fifa20
BlueLion28,Sri Lanka,Sat Oct 19 16:50:15 +0000 2019,"RT @BlueLion28: Best Of 2019 - Trailer - Blue Lion Gaming 

LINK - https:\/\/t.co\/C7oCW3MTlp via @YouTube 

#lka #f1 #FIFA19 #FIFA20 #PES2020…","RT @BlueLion28: Best Of 2019 - Trailer - Blue Lion Gaming 

LINK - https:\/\/t.co\/C7oCW3MTlp via @YouTube 

#lka #f1 #FIFA19 #FIFA20 #PES2020…"
Sendal_Jepit11,jakarta,Sat Oct 19 16:50:18 +0000 2019,"RT @virtualballers: Tutorial Selebrasi Baru FIFA 20 - including Dele Alli, Firmino, Salah, dll. Mana yang jadi favorit lo? #FIFA20 https:\/\/…","RT @virtualballers: New Selebrasi Tutorial FIFA 20 - Including Dele Alli, Firmino, Wrong, etc. Which is the favorite lo? # FIFA20 https: \ / \ / ..."
Gamechanger1967,Deutschland,Sat Oct 19 16:50:26 +0000 2019,"Dieser Moment wenn du in Fifa20, das entscheidende Tor in der letzten Minute schießt #FIFA #fifa20 #lastminute https:\/\/t.co\/1Zl8N2y5t9","That moment when you at the last minute in an effort Fifa20, the decisive goal #FIFA # fifa20 #lastminute https: \ / \ / t.co \ / 1Zl8N2y5t9"
Flixxie1,Netherlands,Sat Oct 19 16:50:33 +0000 2019,"RT @Coinsmaffia: Lul

#FIFA20 https:\/\/t.co\/kWUEnEUXwX","RT @Coinsmaffia: Lul

#FIFA20 https:\/\/t.co\/kWUEnEUXwX"
1G4L_yt,,Sat Oct 19 16:50:35 +0000 2019,"TRASH GAME LOL
#FIFA20 https:\/\/t.co\/M8aUOfyNgF","TRASH GAME LOL
#FIFA20 https:\/\/t.co\/M8aUOfyNgF"
ChoKpiQ,Monaco,Sat Oct 19 16:50:42 +0000 2019,"#Traders #FIFA20
Le marché diminue encore, Investissement possible jattend encore un peu ! @moonze67 @DizoGaming… https:\/\/t.co\/V3SpY3YICb","#Traders # FIFA20
The market drops again, possible investment jattend a little! @ @ Moonze67 DizoGaming ... https: \ / \ / t.co \ / V3SpY3YICb"
GSDGaming_ttv,"Boston, MA",Sat Oct 19 16:50:44 +0000 2019,"RT @Boo271004: FIFA 20 WL!!!!!! MLS PLAYOFFS!!!!!!giveaway !sub https:\/\/t.co\/esChgQmVBw

- WL GAMES
- RAGE
- MLS PALYOFFS
- @NERevolution W…","RT @Boo271004: FIFA 20 WL!!!!!! MLS PLAYOFFS!!!!!!giveaway !sub https:\/\/t.co\/esChgQmVBw

- WL GAMES
- RAGE
- MLS PALYOFFS
- @NERevolution W…"
WiggyHam,,Sat Oct 19 16:50:51 +0000 2019,"RT @IamFrench_: All the methods I used to get 6,000,000 coins on #FIFA20 without $1 https:\/\/t.co\/FPaBx6mdk3","RT @IamFrench_: All the methods I used to get 6,000,000 coins on #FIFA20 without $1 https:\/\/t.co\/FPaBx6mdk3"
GSD_Dimolodor,Germany,Sat Oct 19 16:50:56 +0000 2019,"RT @Boo271004: FIFA 20 WL!!!!!! MLS PLAYOFFS!!!!!!giveaway !sub https:\/\/t.co\/esChgQmVBw

- WL GAMES
- RAGE
- MLS PALYOFFS
- @NERevolution W…","RT @Boo271004: FIFA 20 WL!!!!!! MLS PLAYOFFS!!!!!!giveaway !sub https:\/\/t.co\/esChgQmVBw

- WL GAMES
- RAGE
- MLS PALYOFFS
- @NERevolution W…"
FosterFinlay,,Sat Oct 19 16:51:06 +0000 2019,RT @MAJORLAZER: wow this is fire #FIFA20 https:\/\/t.co\/PB9tO5bEQZ,RT @MAJORLAZER: wow this is fire #FIFA20 https:\/\/t.co\/PB9tO5bEQZ
cfczndr,ᴢᴏᴏʟɪᴀɴ ☤ ,Sat Oct 19 16:51:13 +0000 2019,"@CFCLew_ https:\/\/t.co\/gjYefGxtbb says permanent, so i guess so","@CFCLew_ https:\/\/t.co\/gjYefGxtbb says permanent, so i guess so"
KT1MO,,Sat Oct 19 16:51:20 +0000 2019,icon objectives in rivals is annoying but i like playing with cards i normally wouldn't use like kessié - his fake… https:\/\/t.co\/EMXg0JHP2b,icon objectives in rivals is annoying but i like playing with cards i normally wouldn't use like kessié - his fake… https:\/\/t.co\/EMXg0JHP2b
arlhhot,Quito Ecuador,Sat Oct 19 16:51:23 +0000 2019,"RT @PalSports_PS: Damas y caballeros, es oficial. 

En 25 minutos se publica el #ModoCarrera principal del canal. El primero de #FIFA20.…","RT @PalSports_PS: Ladies and gentlemen, it's official.

In 25 minutes the main channel #ModoCarrera is published. The first # FIFA20. ..."
kun_osakana,,Sat Oct 19 16:51:26 +0000 2019,[FIFA20] ウィーケン続き 初見さん歓迎 https:\/\/t.co\/nqnsLvHkZp @YouTubeさんから,[FIFA20] Wiken More Hatsumi's welcome https: from \ / \ / t.co \ / nqnsLvHkZp @YouTube's
da_ram1987,,Sat Oct 19 16:51:35 +0000 2019,Made my choice God this was hard lol @AJ3 @CapgunTom #fifa20 #fifafut #ultimateteam https:\/\/t.co\/FHFzdfuEl2,Made my choice God this was hard lol @AJ3 @CapgunTom #fifa20 #fifafut #ultimateteam https:\/\/t.co\/FHFzdfuEl2
SivaNivas39,"Tamil Nadu, India",Sat Oct 19 16:51:39 +0000 2019,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…
Nathanscott_,"ÜT: 54.656546,-5.838355",Sat Oct 19 16:52:25 +0000 2019,"Always been a Fifa player, from Fifa 98, only ever had PES5 and PES6 but I’m now strongly considering PES2020 over… https:\/\/t.co\/iwkD4Xr90w","Always been a Fifa player, from Fifa 98, only ever had PES5 and PES6 but I’m now strongly considering PES2020 over… https:\/\/t.co\/iwkD4Xr90w"
JesusIzq94,"Veracruz, Veracruz, México.",Sat Oct 19 16:52:31 +0000 2019,"RT @_FUTFans_: Voy a hacer un pequeño hilo para comentar 3 grandes errores de #FIFA20, que me parecen clave en la resolución de situaciones…","@_FUTFans_ RT: I'll make a small comment thread 3 large errors # FIFA20, which seem to me key in resolving situations ..."
itzSabari02,"Tamil Nadu, India",Sat Oct 19 16:52:38 +0000 2019,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…
BRADFORDFAN123,BRADFORD FAN,Sat Oct 19 16:52:44 +0000 2019,"RT @jcpITFC: Requirements for kit sbc:
- 5 White players
- 5 Asian players 
- 1 Black player from the MLS https:\/\/t.co\/VtXT5Sqsae","RT @jcpITFC: Requirements for kit sbc:
- 5 White players
- 5 Asian players 
- 1 Black player from the MLS https:\/\/t.co\/VtXT5Sqsae"
Ludo_yt,,Sat Oct 19 16:53:24 +0000 2019,"Lastest video is out, my best one to date!

https:\/\/t.co\/9vAdsXoEzk

•
•
•

#fifa20 #futdraft #fut #ultimateteam… https:\/\/t.co\/OIqvepKOO6","Lastest video is out, my best one to date!

https:\/\/t.co\/9vAdsXoEzk

•
•
•

#fifa20 #futdraft #fut #ultimateteam… https:\/\/t.co\/OIqvepKOO6"
BreentVanhoutte,moorsele,Sat Oct 19 16:53:30 +0000 2019,"RT @_______Arthur: Naar jaarlijkse traditie heb ik een deal met @Coolblue_BE. Bij 2314 retweets krijg ik van hun FIFA20. Let's go!

rt = al…","RT @_______Arthur: every year, I have a deal with @Coolblue_BE. In 2314 retweets I get their FIFA20. Let's go!

rt = al ..."
MikelJohnObiFC,,Sat Oct 19 16:53:48 +0000 2019,Stand up for cancer kit a few years back looked great on Mooy,Stand up for cancer kit a few years back looked great on Mooy
LandLgamer,United States,Sat Oct 19 16:53:49 +0000 2019,"Best card pull so far ! Played few games but didn't care for it, got +40K coins for it  #EASPORTSFIFA20 #FIFA20… https:\/\/t.co\/Zl4b9EeFGG","Best card pull so far ! Played few games but didn't care for it, got +40K coins for it  #EASPORTSFIFA20 #FIFA20… https:\/\/t.co\/Zl4b9EeFGG"
ThibautVdB1,"Waregem, België",Sat Oct 19 16:53:51 +0000 2019,"RT @_______Arthur: Naar jaarlijkse traditie heb ik een deal met @Coolblue_BE. Bij 2314 retweets krijg ik van hun FIFA20. Let's go!

rt = al…","RT @_______Arthur: every year, I have a deal with @Coolblue_BE. In 2314 retweets I get their FIFA20. Let's go!

rt = al ..."
HasenhuttlIn,#BringBackRobotWars,Sat Oct 19 16:53:56 +0000 2019,TOTW 6? #FUT20 #FIFA20 https:\/\/t.co\/cXnAg4rvvj,TOTW 6? #FUT20 #FIFA20 https:\/\/t.co\/cXnAg4rvvj
HasenhuttlIn,#BringBackRobotWars,Sat Oct 19 16:53:57 +0000 2019,TOTW 6? #FUT20 #FIFA20 https:\/\/t.co\/XXq7bFwhzl,TOTW 6? #FUT20 #FIFA20 https:\/\/t.co\/XXq7bFwhzl
HasenhuttlIn,#BringBackRobotWars,Sat Oct 19 16:53:57 +0000 2019,TOTW 6? #FUT20 #FIFA20 https:\/\/t.co\/QGApwvc1Z7,TOTW 6? #FUT20 #FIFA20 https:\/\/t.co\/QGApwvc1Z7
matthewejtuck,,Sat Oct 19 16:53:58 +0000 2019,"Say all the shit you want about #Fifa20 - how bad the servers are, the awful gameplay. 

I’ll tell you right now th… https:\/\/t.co\/OW6gQ0awvn","Say all the shit you want about #Fifa20 - how bad the servers are, the awful gameplay. 

I’ll tell you right now th… https:\/\/t.co\/OW6gQ0awvn"
FifaParaTodosOk,"Buenos Aires, Argentina",Sat Oct 19 16:54:03 +0000 2019,RT @FifaParaTodosOk: #Boca #Racing #Superliga #SuperLigaXFox #PrimeraDivisión #FIFA20 https:\/\/t.co\/6H0Wi0V2bR,RT @FifaParaTodosOk: #Boca #Racing #Superliga #SuperLigaXFox # PrimeraDivisión # FIFA20 https: \ / \ / t.co \ / 6H0Wi0V2bR
Deebo_96,"England, United Kingdom",Sat Oct 19 16:54:31 +0000 2019,"And we are live, currently 12 wins for 4 losses on #FUTChampions come watch me play the rest of my games live now o… https:\/\/t.co\/WkgVPvUkS7","And we are live, currently 12 wins for 4 losses on #FUTChampions come watch me play the rest of my games live now o… https:\/\/t.co\/WkgVPvUkS7"
AhmedZubbair,India,Sat Oct 19 16:54:36 +0000 2019,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…
